price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,lat,long
240500,2,1,1240,12092,1,0,0,3,6,960,280,1922,47.4957,-122.352
274975,3,2.5,3030,45004,2,0,0,3,9,3030,0,1987,47.7721,-122.093
740000,4,2,2050,4400,1.5,0,0,4,9,2050,0,1922,47.644,-122.319
186375,3,1,1000,7636,1,0,0,2,7,1000,0,1952,47.472,-122.344
790000,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,47.592,-122.166
880000,4,3.5,2800,6750,2,0,0,3,9,1890,910,1951,47.669,-122.275
279000,6,1.75,2240,11180,2,0,0,4,7,2240,0,1955,47.42,-122.323
295000,3,2,1810,10530,1,0,2,3,8,1810,0,1991,47.1913,-122.012
640000,2,1,1070,5000,1,0,0,3,7,1070,0,1924,47.6666,-122.331
940000,4,2,2490,9525,2,0,0,5,9,2490,0,1968,47.5639,-122.217
260000,4,2.5,1960,5238,2,0,0,3,7,1960,0,2003,47.3483,-122.052
559900,3,2.75,2930,5569,1,0,0,3,9,1860,1070,2004,47.7648,-122.164
791500,4,2,1510,3500,1.5,0,0,5,7,1510,0,1911,47.6794,-122.357
265000,3,1.75,1420,8250,1,0,0,3,7,1420,0,1954,47.7535,-122.354
245000,3,1.75,1740,11547,1,0,0,3,7,1740,0,1954,47.4945,-122.22
485000,4,1.75,2560,43995,2,0,0,4,7,2560,0,1962,47.6945,-122.093
684000,4,3.5,3040,8414,2,0,0,3,9,2420,620,2010,47.5222,-122.157
425000,3,1.75,2500,6840,1,0,0,3,8,1300,1200,1957,47.7222,-122.32
309600,4,1.75,1275,20000,1,0,0,4,6,1275,0,1991,47.3796,-122.49
552250,4,2.5,2580,5823,2,0,0,3,8,2580,0,2002,47.5374,-121.875
165000,4,1,1000,7134,1,0,0,3,6,1000,0,1943,47.4897,-122.24
239900,4,1,1000,7134,1,0,0,3,6,1000,0,1943,47.4897,-122.24
320000,2,1,1070,32633,1,0,0,4,6,1070,0,1930,47.4716,-122.078
206600,3,2,1390,13464,1,0,0,4,7,1390,0,1987,47.3581,-122.173
387000,4,1.75,2500,7690,1,0,0,3,7,1250,1250,1973,47.7713,-122.307
299000,1,0.75,560,12120,1,0,0,3,4,560,0,1967,47.675,-121.854
855000,4,2.75,2270,10460,2,0,0,3,9,2270,0,1965,47.5603,-122.222
315000,3,1,1900,14400,1,0,0,4,7,1300,600,1954,47.4147,-122.337
437500,2,1,990,3120,1,0,2,5,7,790,200,1907,47.68,-122.353
252000,4,1.5,1550,19800,1,0,0,4,7,1050,500,1969,47.3117,-122.27
375000,4,1.75,2200,7475,1,0,0,5,7,1100,1100,1955,47.543,-122.28
300000,4,2.5,1910,4862,2,0,0,3,7,1910,0,2005,47.3607,-122.034
420000,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,47.5759,-122.137
900000,3,1,1330,77972,1,0,0,3,7,1330,0,1928,47.6891,-122.159
679900,3,2.5,2440,5750,2,0,2,3,9,1980,460,2000,47.565,-122.381
463000,3,2.5,1640,29970,2,0,0,3,7,1640,0,1992,47.6359,-121.974
380000,5,2.5,2760,11340,2,0,0,4,9,2760,0,1978,47.4769,-122.141
329500,4,2.5,1820,7912,2,0,0,3,7,1820,0,1994,47.3845,-122.029
604950,3,2.5,2110,5608,1,0,0,3,8,1340,770,2013,47.6743,-122.184
795000,5,2.5,3040,9570,1,0,2,4,8,1640,1400,1966,47.5651,-122.164
465000,3,2,1840,40438,2,0,0,3,7,1840,0,1994,47.4853,-121.709
673000,4,2.5,2990,10400,2,0,0,3,9,2990,0,2002,47.4508,-122.359
810000,4,2.5,3520,15420,2,0,0,3,10,3520,0,1991,47.6375,-122.016
785000,4,2.75,2440,69415,1,0,0,4,8,1910,530,1989,47.5944,-122.042
338000,4,3,2090,7500,1,0,0,3,7,1370,720,1986,47.4888,-122.182
280000,3,2.25,1430,7222,2,0,0,3,7,1430,0,1993,47.5112,-122.19
315000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,47.7711,-122.341
530000,4,2.25,2180,10754,1,0,0,5,7,1100,1080,1954,47.7711,-122.341
380000,5,3,3450,9914,2,0,0,3,9,3450,0,2004,47.2813,-122.345
297000,3,2.25,1450,7562,2,0,0,3,7,1450,0,1994,47.5038,-122.189
730000,4,2.5,3230,7331,2,0,0,3,10,3230,0,2004,47.5823,-121.97
450000,3,1.75,1640,13500,1,0,0,3,7,1110,530,1940,47.7164,-122.304
275000,3,3,1590,7750,1,0,0,3,7,1060,530,1997,47.3624,-122.045
595000,4,2,2020,2849,2,0,0,3,7,2020,0,1960,47.6831,-122.329
435000,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,1904,47.592,-122.307
270000,2,1.5,1380,209959,1,0,0,1,6,1380,0,1954,47.7461,-122.195
950000,3,3,4040,14338,2,0,0,3,10,3030,1010,1986,47.7268,-122.06
389000,4,2.25,2130,5337,2,0,0,3,7,2130,0,2001,47.7237,-121.959
560000,4,2.25,2550,7800,1,0,0,3,8,1580,970,1968,47.6283,-122.095
1.35E+06,5,3.5,4800,14984,2,0,2,3,11,3480,1320,1998,47.5543,-122.148
799000,4,2.25,2510,11585,2,0,0,4,8,2510,0,1969,47.5483,-122.226
365500,3,2,1410,9600,1,0,0,4,7,1410,0,1983,47.7591,-122.146
252350,3,2,1650,7352,1,0,0,3,7,1160,490,1979,47.4612,-122.169
403950,4,2.5,2120,13780,2,0,0,3,8,2120,0,1993,47.4987,-122.365
385000,4,1.5,2040,10726,1,0,0,3,7,1380,660,1954,47.772,-122.358
345000,4,1,1550,7620,1.5,0,0,3,7,1550,0,1957,47.5287,-122.35
490000,3,2.75,1980,3128,2,0,0,4,9,1980,0,1979,47.6109,-122.114
330000,3,2.5,1600,26977,2,0,0,3,8,1600,0,2005,47.7736,-121.901
927000,4,2.75,3300,12090,2,0,0,3,8,3300,0,1953,47.6294,-122.218
1.12E+06,4,2.5,3840,16619,2,0,1,4,10,3840,0,1983,47.5634,-122.213
330000,2,1,1220,10000,1,0,0,5,7,1220,0,1950,47.7405,-122.241
530000,5,2.25,2720,8800,1,0,0,4,7,1500,1220,1958,47.5976,-122.118
365000,4,2,1940,25600,1,0,0,1,8,1940,0,1962,47.5722,-122.129
378750,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,1909,47.5644,-122.289
269900,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,47.4556,-122.157
557000,3,3.5,1710,2096,2,0,0,3,8,1290,420,2008,47.6055,-122.305
360000,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,47.1775,-122.022
352000,2,1,940,5000,1,0,0,4,7,940,0,1937,47.6879,-122.385
437000,3,2.5,1750,22357,2,0,0,3,8,1750,0,1994,47.4807,-121.779
322500,4,2.5,1820,6753,2,0,0,3,7,1820,0,1994,47.3845,-122.032
650000,3,3.25,1510,2000,2,0,0,3,9,1330,180,2001,47.5815,-122.402
450000,3,2,1290,1213,3,0,0,3,8,1290,0,2001,47.6609,-122.344
278500,3,2,1570,5250,1,0,0,3,7,1570,0,1998,47.3163,-122.188
364950,4,2.5,1930,6957,2,0,0,3,8,1930,0,1995,47.4309,-122.191
840000,4,3.5,2840,40139,1,0,4,4,10,2840,0,1986,47.401,-122.026
268000,3,2.5,1550,8134,2,0,0,3,7,1550,0,1991,47.404,-122.191
517534,2,1,833,143947,1,0,0,3,5,833,0,2006,47.3889,-122.482
632925,3,2.5,2990,32239,2,0,0,4,8,2990,0,1978,47.7718,-122.095
577500,3,2.5,2000,7251,2,0,0,3,9,2000,0,1995,47.7067,-122.2
339000,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,47.504,-122.227
570000,3,1.75,2910,37461,1,0,0,4,7,1530,1380,1967,47.7015,-122.164
563500,4,1.75,2085,174240,1,0,0,3,7,1610,475,1964,47.5753,-121.95
423000,4,2.25,2200,9351,1,0,0,5,7,1290,910,1962,47.7448,-122.333
355000,3,2.25,1860,5028,2,0,0,3,8,1860,0,2012,47.7318,-121.982
1.55E+06,5,4.25,6070,171626,2,0,0,3,12,6070,0,1999,47.5954,-121.95
482000,2,1,950,3960,1,0,0,3,7,950,0,1941,47.6885,-122.337
625000,3,1.75,1600,9135,1,0,0,5,7,1600,0,1955,47.5724,-122.179
538000,3,2.5,2250,11632,2,0,0,3,8,2250,0,1988,47.5272,-122.169
380000,3,2.5,2280,10255,2,0,0,4,8,2280,0,1985,47.4334,-122.161
375000,2,1,940,5120,1,0,0,3,7,940,0,1909,47.6073,-122.308
245000,3,2.5,1530,8500,1,0,0,5,7,1030,500,1996,47.3592,-122.046
310000,5,1.75,2190,27260,1,0,0,4,7,2190,0,1947,47.4546,-122.337
1.30E+06,3,2,2350,15021,1,0,0,4,8,1770,580,1976,47.6408,-122.219
397000,4,2,1440,7680,1,0,0,3,7,1200,240,1971,47.7245,-122.2
365000,3,2.5,2200,4052,2,0,0,3,8,2200,0,2005,47.4362,-122.178
328500,4,3,2290,8250,2,0,0,3,9,2290,0,1990,47.3739,-122.156
988000,4,3,4040,19700,2,0,0,3,11,4040,0,1987,47.7205,-122.127
1.00E+06,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,47.6636,-122.33
237000,3,2.5,1490,2138,2,0,0,3,7,1490,0,2005,47.4324,-122.197
525000,4,2.5,2450,5280,2,0,0,3,8,2450,0,2003,47.7734,-122.224
749000,4,2.5,1710,9627,1,0,0,3,9,1440,270,1976,47.559,-122.164
722500,5,2.5,4870,11800,2,0,0,3,10,3470,1400,1983,47.633,-122.041
843000,3,2.5,3130,8750,2,0,0,3,10,3130,0,1991,47.6954,-122.103
438000,2,2,1270,1372,3,0,0,3,8,1270,0,2000,47.6776,-122.318
578000,3,1.75,2120,10875,1,0,2,3,8,1540,580,1977,47.504,-122.382
227950,3,1.5,1670,8230,1,0,0,5,7,1670,0,1954,47.2613,-122.255
196000,3,2.25,2070,11576,2,0,0,3,7,2070,0,1974,47.3417,-122.271
641000,2,1,1420,5332,1,0,0,3,8,1070,350,1953,47.6694,-122.275
350000,3,1.5,1250,219978,1,0,0,4,6,1250,0,1980,47.4056,-121.955
205000,3,1,940,7980,1,0,0,4,7,940,0,1960,47.3838,-122.289
400000,3,1.75,1920,9102,1,0,0,3,7,1920,0,1968,47.7487,-122.082
1.03E+06,3,2.5,3545,9816,1,0,0,3,10,2610,935,2005,47.5534,-122.078
505000,3,2,1260,5460,1,0,0,3,7,1260,0,1972,47.7355,-122.18
475000,5,2.5,2340,7200,1,0,0,3,7,1300,1040,1975,47.7206,-122.211
520000,3,2.25,2590,9263,1,0,0,5,8,1440,1150,1977,47.7691,-122.262
1.45E+06,3,4.5,3970,24920,2,0,2,3,10,3260,710,1977,47.7183,-122.258
333500,3,1.75,1220,9732,1,0,0,3,7,1220,0,1965,47.7736,-122.214
232000,3,1,1400,10403,1,0,0,4,6,1400,0,1976,47.362,-122.029
691100,3,2.75,2360,16117,1,0,0,4,8,1710,650,1983,47.5698,-122.121
811000,3,1.75,1870,9897,1,0,0,4,8,1870,0,1960,47.5505,-122.221
551000,3,2.5,2830,5802,2,0,0,3,9,2830,0,2001,47.7605,-122.234
496500,3,2.5,2260,3640,2,0,0,3,8,2260,0,1994,47.7356,-122.157
705000,3,3,1970,20978,2,1,3,4,9,1770,200,1980,47.3844,-122.438
578000,4,2.5,3140,9225,1,0,2,5,9,1770,1370,1966,47.4904,-122.226
255000,3,1.75,1240,8659,1,0,0,5,7,1240,0,1986,47.3663,-122.089
1.05E+06,4,3.5,3450,7832,2,0,0,3,10,3450,0,2007,47.5637,-122.123
348000,3,2.25,2570,8491,2,0,0,4,8,2570,0,1989,47.3759,-122.125
230000,3,2,1510,3413,2,0,0,3,7,1510,0,1985,47.3912,-122.167
359500,4,2.25,2390,11250,2,0,0,3,9,2390,0,1988,47.3305,-122.371
330000,3,1,980,7000,1,0,0,3,6,980,0,1953,47.7617,-122.357
80000,1,0.75,430,5050,1,0,0,2,4,430,0,1912,47.6499,-121.909
465000,3,1.75,1480,6360,1,0,0,3,7,1480,0,1954,47.7311,-122.353
325000,4,2.5,1850,7324,2,0,0,3,8,1850,0,1997,47.3701,-122.107
340500,3,2,2270,28025,1,0,0,4,7,1920,350,1947,47.4857,-122.318
342500,3,2.5,1810,5192,2,0,0,3,8,1810,0,1993,47.3724,-122.042
290900,2,2,1610,17600,2,0,0,3,6,1610,0,1930,47.4855,-122.266
868700,3,4.25,3840,6161,2,0,0,3,10,3840,0,2000,47.6336,-122.064
1.20E+06,4,2.75,4110,8400,2,0,1,3,9,3130,980,1928,47.717,-122.281
1.15E+06,4,3.25,4190,10259,2,0,0,3,11,3150,1040,2000,47.6332,-122.066
859900,4,2.75,3390,6298,2,0,0,3,9,3390,0,2011,47.5906,-122.062
520000,4,2.25,1890,3006,2,0,0,3,7,1890,0,2003,47.5461,-121.998
460000,3,2.5,1610,2527,2,0,2,3,9,1080,530,2005,47.5674,-122.29
438924,3,1.5,1050,4590,1,0,0,3,7,850,200,1949,47.6943,-122.29
315000,2,1,630,6550,1,0,0,3,5,630,0,1918,47.5486,-122.38
590000,4,2.75,2910,10650,1,0,2,3,8,1780,1130,1975,47.6658,-122.188
378500,4,1.75,1700,8640,1,0,0,3,7,850,850,1955,47.5772,-122.153
328500,3,2.5,1950,8130,2,0,0,4,9,1950,0,1990,47.3875,-122.161
849950,3,3,2990,9773,2,0,0,4,8,2990,0,1973,47.6344,-122.174
525000,3,1.5,1350,6000,1,0,2,3,7,900,450,1950,47.5275,-122.391
1.39E+06,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,47.6179,-122.005
295000,4,2.5,2160,7725,1,0,0,4,8,1460,700,1978,47.3078,-122.378
1.07E+06,6,3.5,4860,11793,2,0,0,3,11,3860,1000,1998,47.5521,-122.137
207950,2,2,890,5000,1,0,0,3,6,890,0,1917,47.5158,-122.264
699900,4,2.75,2810,7302,2,0,0,3,9,2810,0,2002,47.5985,-121.977
1.28E+06,5,2.5,3400,9500,2,0,1,4,8,3400,0,1977,47.5645,-122.082
452000,4,1.5,1580,7350,1,0,0,4,7,960,620,1963,47.6734,-122.154
370000,3,2,1680,5036,1,0,1,4,7,1680,0,1987,47.4734,-122.186
232000,3,1.75,1300,11230,1,0,0,5,7,1300,0,1968,47.3811,-122.087
669950,5,2.5,2820,14062,2,0,0,4,7,2380,440,1960,47.7081,-122.215
397500,3,2,1510,6710,1,0,0,3,7,1070,440,1972,47.7193,-122.216
490000,2,2.5,1230,1391,2,0,0,3,8,870,360,2004,47.6192,-122.301
725000,4,2,2110,4140,2,0,0,3,9,1710,400,1925,47.5836,-122.387
299000,3,2.75,3080,19635,1,0,2,4,7,1610,1470,1958,47.3841,-122.284
625000,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,47.5872,-122.39
437500,3,2.5,2120,4500,2,0,0,3,7,2120,0,2000,47.5322,-121.88
650000,4,2.5,3180,5438,2,0,0,3,9,3180,0,2003,47.5416,-121.864
475000,2,1,1490,3825,1,0,0,3,7,860,630,1929,47.6799,-122.381
342000,3,2,1930,11947,1,0,0,4,8,1930,0,1966,47.3672,-122.151
1.20E+06,4,2.5,2770,7800,2,0,0,3,10,2770,0,1999,47.684,-122.205
280000,3,1.5,1670,11610,1,0,0,4,7,1670,0,1963,47.4404,-122.191
240000,2,1.75,1330,7200,1,0,0,3,7,1330,0,1993,47.4467,-122.281
529000,3,1,1210,3328,1.5,0,0,4,7,1210,0,1924,47.6729,-122.363
442000,3,1,1190,5100,1,0,0,4,7,1030,160,1941,47.5346,-122.385
615000,2,1,1540,6872,1,0,0,4,7,820,720,1946,47.6454,-122.373
1.49E+06,4,3.75,4030,10800,2,0,0,3,10,4030,0,2006,47.6821,-122.196
585000,4,1.75,2430,7559,1,0,0,4,8,1580,850,1981,47.7206,-122.11
480000,4,2.5,2600,7787,2,0,0,3,8,2600,0,2005,47.4877,-122.139
1.10E+06,5,3.5,4410,57063,2,0,0,4,9,4410,0,1990,47.6554,-122.018
290000,4,1,1330,8184,1.5,0,0,3,7,1330,0,1949,47.7343,-122.347
615000,3,1.75,1900,5000,1,0,0,5,7,950,950,1951,47.5789,-122.393
300000,2,1,1100,7680,1,0,0,4,7,1100,0,1950,47.7439,-122.339
308000,3,1,1980,39150,1.5,0,0,3,6,1580,400,1932,47.3818,-122.225
750000,3,2.5,2400,7745,2,0,0,3,9,2400,0,2001,47.6734,-122.173
2.25E+06,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,1916,47.6415,-122.285
890000,4,3.25,3180,194278,2,0,0,3,10,3180,0,2005,47.4711,-122.084
288000,3,1,1190,7560,1,0,0,5,6,1190,0,1958,47.452,-122.177
190000,2,1,630,6000,1,0,0,3,6,630,0,1943,47.4973,-122.221
515000,5,3,2530,5105,1,0,0,3,8,1520,1010,2005,47.7546,-122.341
235000,4,1.5,1690,11054,1,0,0,4,5,1690,0,1930,47.4667,-122.215
275000,2,1,940,5000,1,0,0,3,6,940,0,1951,47.5186,-122.374
727500,2,2,1240,9119,1,0,0,4,7,1240,0,1952,47.6221,-122.193
650000,4,2.5,3040,6587,2,0,0,3,7,3040,0,2003,47.683,-122.039
1.60E+06,6,5,6050,230652,2,0,3,3,11,6050,0,2001,47.6033,-121.943
365000,4,1,1590,7085,1.5,0,0,3,6,1590,0,1944,47.7315,-122.305
662000,3,1.75,2500,36947,1,0,0,3,9,2500,0,1984,47.6917,-122.084
270500,3,2.5,1780,7848,1,0,0,3,7,1320,460,1978,47.3608,-122.056
200000,2,1.5,1360,1898,2,0,0,3,7,1360,0,1978,47.2852,-122.19
970000,4,3.25,4740,76230,2,0,0,3,10,4740,0,1987,47.5931,-122.071
160000,3,1.5,1010,9600,1,0,0,4,7,1010,0,1962,47.4097,-122.316
204000,3,1,1040,7405,1,0,0,4,6,1040,0,1971,47.3105,-122.021
358000,3,2.25,1610,6655,2,0,0,4,7,1610,0,1985,47.4296,-122.161
452000,4,1.75,1570,8268,1,0,0,3,7,1570,0,1979,47.7373,-122.197
595000,2,2,1510,4000,1,0,0,4,7,1010,500,1900,47.6582,-122.345
249000,3,2,1360,6082,1,0,0,3,7,1360,0,1994,47.3577,-122.16
346900,4,2.5,1970,5106,2,0,0,3,8,1970,0,1999,47.449,-122.205
2.13E+06,3,2.5,5403,24069,2,1,4,4,12,5403,0,1976,47.4169,-122.348
280000,4,2.5,1560,4350,2,0,0,3,7,1560,0,2003,47.5025,-122.186
318888,4,1.75,2320,12000,1,0,0,4,8,2270,50,1973,47.3644,-122.28
530000,3,2.25,2120,40518,1,0,0,3,8,2120,0,1967,47.5896,-122.009
375000,3,2.25,2120,18500,2,0,0,4,8,2120,0,1983,47.3914,-122.169
910000,4,2.5,3350,29242,2,0,0,3,11,3350,0,1988,47.7197,-122.131
782000,4,2.5,2380,9614,2,0,0,4,10,2380,0,1991,47.5623,-122.116
259950,2,2,1070,649,2,0,0,3,9,720,350,2008,47.5213,-122.357
315000,4,2.75,2300,18360,1,0,0,4,7,1560,740,1979,47.4518,-122.16
215000,2,1,1320,8865,1,0,0,4,6,1320,0,1943,47.4949,-122.3
705000,3,1.75,2180,10221,1,0,2,4,7,1140,1040,1946,47.5885,-122.248
1.45E+06,3,3,4380,6320,2,0,3,5,10,3580,800,1952,47.6452,-122.411
451000,3,1.75,1790,9813,2,0,0,3,7,1790,0,1949,47.749,-122.305
261000,2,1,750,8125,1,0,0,4,6,750,0,1943,47.4727,-122.198
396000,3,1.5,1300,8280,1,0,0,5,7,1300,0,1956,47.7403,-122.256
725000,4,2.5,2990,29170,2,0,3,3,9,2990,0,1999,47.5146,-122.117
1.95E+06,7,3.5,4640,15235,2,0,1,3,11,2860,1780,1965,47.5666,-122.231
238000,4,1,1400,7242,1.5,0,0,3,7,1400,0,1959,47.4339,-122.291
750000,6,1.75,2750,9563,2,0,0,4,8,2750,0,1973,47.6368,-122.097
331500,4,2.5,2050,10271,2,0,0,3,7,2050,0,1998,47.3628,-122.075
460000,4,3,2230,108900,1,0,0,3,7,1410,820,1978,47.52,-121.845
404950,4,2.25,2340,217014,1,0,0,4,8,2340,0,1982,47.2953,-122.083
880000,3,2.5,2870,5163,2,0,0,3,9,2870,0,2014,47.6935,-122.352
863000,4,2.5,4120,22370,2,0,0,3,10,4120,0,1997,47.6239,-122.023
638700,3,1.75,2080,9162,1,0,0,3,7,1370,710,1960,47.5846,-122.168
435000,3,2.5,1840,5680,2,0,0,3,7,1840,0,2008,47.6969,-122.026
260000,3,1,1180,5350,1.5,0,0,4,6,1180,0,1959,47.505,-122.259
671500,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927,47.667,-122.289
610000,3,1,1180,3400,1.5,0,0,3,8,1180,0,1907,47.6376,-122.353
405000,2,0.75,1160,15029,1,0,0,4,6,870,290,1937,47.6929,-121.87
338900,4,2.5,1830,5612,2,0,0,3,7,1830,0,2003,47.3572,-122.015
720000,4,4,3200,7708,2,0,0,3,10,3200,0,2004,47.5816,-121.97
442000,5,3,2560,5445,1.5,0,0,4,7,1760,800,1927,47.5502,-122.311
650000,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,47.6136,-122.299
263500,3,1.75,1330,9917,1,0,0,3,7,1040,290,1981,47.4478,-122.161
300000,2,1,1220,75794,1,0,0,4,7,1220,0,1963,47.4219,-122.007
266000,3,2.5,1805,3402,2,0,0,3,7,1805,0,2009,47.3521,-122.212
930000,4,4,6050,84942,2.5,0,2,3,9,4150,1900,2009,47.7466,-122.029
530000,4,2.5,2320,5493,2,0,0,3,8,2320,0,2004,47.7727,-122.229
180000,3,1,1384,8960,1,0,0,4,6,1384,0,1965,47.3062,-122.371
619000,3,2.5,2720,6439,2,0,0,3,9,2720,0,2005,47.5422,-121.86
264000,3,1.5,1820,10608,1,0,0,4,7,1820,0,1962,47.3366,-122.306
730000,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,1941,47.573,-122.409
439000,4,2.25,2060,10070,2,0,0,3,7,2060,0,1975,47.7258,-122.177
268500,4,1.75,1420,7500,1,0,0,4,7,1080,340,1981,47.4025,-122.176
330000,3,1.75,1510,15744,1,0,0,3,7,1510,0,1985,47.476,-121.755
640000,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,1903,47.6045,-122.307
900000,3,2.5,3180,12600,2,0,0,4,11,3180,0,1978,47.6366,-122.058
370000,3,2.25,2110,13300,2,0,0,4,8,2110,0,1985,47.3725,-122.06
685000,3,2,2060,2900,1.5,0,0,5,8,1330,730,1931,47.5897,-122.292
505000,3,1.5,1830,217800,1,0,0,3,7,1010,820,1981,47.6277,-121.972
265000,3,1.75,1820,32666,1,0,0,4,7,1820,0,1966,47.1803,-121.974
290000,3,2.5,1610,2937,2,0,0,3,8,1610,0,2006,47.4489,-122.188
296000,4,2.5,1780,3600,2,0,0,3,7,1780,0,2006,47.3665,-122.017
360000,4,2.5,1840,9611,2,0,0,3,7,1840,0,1996,47.4964,-122.251
240500,3,1.75,1460,10584,1,0,0,3,7,990,470,1997,47.492,-122.317
372500,2,2.5,1400,2958,2,0,0,3,8,1400,0,2007,47.5496,-122.373
595000,3,2.5,3370,14402,2,0,2,3,9,3370,0,2004,47.5008,-121.776
515000,4,3,3590,8249,2,0,0,3,9,3590,0,1997,47.2846,-122.341
1.22E+06,4,2.25,3200,15367,2,0,0,4,9,3200,0,1962,47.5494,-122.216
507000,2,1.75,1670,6460,1,0,0,3,8,1670,0,2004,47.7123,-122.027
399950,4,2,2420,31465,1,0,0,3,9,2420,0,1984,47.3131,-122.115
185000,3,1.75,1430,10816,2,0,0,3,7,1430,0,1994,47.3122,-121.996
460000,3,1.75,1440,7070,1,0,0,3,7,1440,0,1980,47.6947,-122.125
435500,3,2.25,1450,4789,2,0,0,3,7,1450,0,1985,47.5665,-122.018
469000,4,2.75,3550,13938,1,0,0,5,8,2100,1450,1966,47.425,-122.283
531000,2,3,1270,1175,2,0,0,3,8,1110,160,2000,47.6634,-122.34
443500,2,1,940,6804,1,0,0,3,7,940,0,1949,47.7047,-122.373
223000,3,2,1670,6824,1,0,0,3,7,1300,370,1990,47.3666,-122.084
590000,4,3.5,3100,15842,2,0,0,3,8,2400,700,1996,47.7466,-122.242
340000,2,2.5,1100,1760,3,0,0,3,7,1100,0,1997,47.6972,-122.35
650000,3,2,1870,3388,1,0,0,4,8,1230,640,1925,47.6372,-122.395
533600,3,2.5,1930,5080,2,0,0,4,8,1930,0,1990,47.5694,-122.001
695000,3,2.75,2540,4694,2,0,0,3,9,2540,0,2005,47.6214,-122.024
242000,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,1988,47.3961,-122.188
425000,3,2.25,1820,8814,1,0,0,3,7,1280,540,1967,47.7162,-122.309
525000,3,2.25,1490,9414,2,0,0,3,7,1490,0,1981,47.6844,-122.113
485000,3,2.5,1880,5502,2,0,0,3,8,1880,0,1988,47.5737,-122.018
175000,3,1,1250,9775,1,0,0,3,7,1250,0,1971,47.4474,-121.771
210000,3,2,1440,7210,1,0,0,3,8,1440,0,1983,47.3128,-122.184
260000,3,2.5,1920,7415,2,0,0,3,7,1920,0,1989,47.4022,-122.171
577000,3,2.5,2060,5750,1,0,0,3,7,1330,730,1976,47.5671,-122.391
200000,3,1.5,1210,10588,1,0,0,4,7,1210,0,1958,47.2876,-122.212
605000,2,1.75,1760,5000,1,0,0,4,7,940,820,1927,47.682,-122.372
325000,3,1,990,6750,1,0,0,4,6,990,0,1947,47.7125,-122.331
289500,3,1,960,6400,1,0,0,4,6,820,140,1944,47.496,-122.239
559950,3,2.5,1660,1458,3,0,0,3,9,1660,0,2014,47.5876,-122.309
1.04E+06,3,1.75,1900,9375,1,0,1,4,8,1330,570,1941,47.6821,-122.273
543500,3,2.25,1270,2790,1,0,0,3,7,990,280,1970,47.6581,-122.396
480000,4,2.25,3250,34293,2,0,0,4,9,3250,0,1983,47.3496,-122.094
218000,3,1,960,9633,1,0,0,5,6,960,0,1982,47.1951,-122.001
565000,2,1.75,1330,6000,1,0,0,4,7,960,370,1914,47.6539,-122.396
426700,3,1.75,2080,7700,1,0,0,5,7,1600,480,1968,47.5375,-122.178
650000,3,2.5,2690,11575,1,0,3,3,8,2130,560,1957,47.7605,-122.267
542000,2,1,890,3060,1,0,0,3,7,770,120,1910,47.6663,-122.326
415000,3,1.75,1070,8000,1,0,0,3,7,1070,0,1977,47.6978,-122.13
214000,3,1,1200,8316,1,0,0,4,6,1200,0,1953,47.3221,-122.215
245000,3,1.5,1360,8910,2,0,0,5,7,1360,0,1949,47.4488,-122.275
314500,3,2,2050,13303,1,0,0,3,8,2050,0,1993,47.2681,-122.31
1.12E+06,3,1.5,3000,5750,2,0,0,5,9,2000,1000,1924,47.5821,-122.39
378000,2,2,1300,3850,1,0,0,3,7,800,500,1963,47.5395,-122.39
305000,4,2.5,2250,9091,1,0,0,3,7,1340,910,1982,47.336,-122.269
595000,5,2.75,3740,6750,1,0,0,4,8,1980,1760,1978,47.7679,-122.261
729500,3,2.5,1660,1091,3,0,1,3,9,1530,130,2015,47.5818,-122.402
430000,3,2.5,2360,6699,2,0,0,3,7,2360,0,2003,47.5317,-121.853
240000,3,1.75,1760,6500,1,0,0,3,7,1150,610,1987,47.3647,-122.05
545000,3,1.75,1680,6200,1.5,0,0,3,7,1680,0,1916,47.5338,-122.384
530000,3,1.75,1320,2500,1,0,0,3,7,870,450,1918,47.6681,-122.305
157000,1,1,870,26326,1,0,0,3,6,870,0,1939,47.4152,-122.3
425000,4,1,1260,7645,1.5,0,0,3,6,1260,0,1925,47.5044,-122.35
220000,3,1,1000,6020,1,0,0,3,6,1000,0,1944,47.4793,-122.346
